region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Friuli Venezia Giulia,2021-10-03,,estimate,1.02959680602123,1.02901030157657,0.0394667122292841,0.962007251840129,1.0039741549426,1.02007474623519,1.03933072582392,1.05531363045818,1.09261577055288
Friuli Venezia Giulia,2021-10-04,,estimate,1.0476228065118,1.04687345989501,0.0393474249098973,0.980911948772465,1.02225055260964,1.03827726163996,1.05734540624719,1.07333114714876,1.10973483980466
Friuli Venezia Giulia,2021-10-05,,estimate,1.06665311026076,1.06569091644055,0.0393484172360553,0.998936617543777,1.04131694926317,1.05766909766477,1.07598796107104,1.09170304846044,1.12869912420098
Friuli Venezia Giulia,2021-10-06,,estimate,1.08631962899796,1.08532049466544,0.0394054910878985,1.01919564408327,1.06070121442325,1.07668821198709,1.09610939124201,1.11086270604098,1.14792858587096
Friuli Venezia Giulia,2021-10-07,,estimate,1.10614259281018,1.10558697154065,0.0394644608506688,1.03999194055468,1.08166729639224,1.09690877305678,1.11578478518549,1.13092449935803,1.16840561006491
Friuli Venezia Giulia,2021-10-08,,estimate,1.12671318874301,1.12628390928111,0.0395038595016238,1.06100489543869,1.1013763804476,1.11695026796057,1.13619830593758,1.15106496309274,1.18932493939179
Friuli Venezia Giulia,2021-10-09,,estimate,1.14660278822127,1.14717692493704,0.0395489700690776,1.0825759316009,1.1222304377177,1.13777751412644,1.15646620016892,1.17250039228464,1.21162697772052
Friuli Venezia Giulia,2021-10-10,,estimate,1.16724325170788,1.16800814826226,0.0396690552009839,1.10509387928156,1.14243874163805,1.15757026759641,1.1768786286986,1.19319028314434,1.23448484459441
Friuli Venezia Giulia,2021-10-11,,estimate,1.18720186064453,1.18850181333179,0.0399554780415951,1.12541049239287,1.16243988594472,1.17770785919188,1.19656019789111,1.21295257841034,1.25605969559854
Friuli Venezia Giulia,2021-10-12,,estimate,1.20678779333754,1.20837110220178,0.0404843362417888,1.14609275926151,1.18136431407597,1.19690954743852,1.21627313078081,1.23299848618069,1.27673155183209
Friuli Venezia Giulia,2021-10-13,,estimate,1.22502183514458,1.22732639999846,0.0412750059190493,1.16454084817487,1.19920723258964,1.21538259042151,1.2351066542597,1.25194443631948,1.29751492240058
Friuli Venezia Giulia,2021-10-14,,estimate,1.24220803646931,1.24508497866796,0.0422632563871173,1.18103932458613,1.2166519502878,1.23232399848971,1.25255220031734,1.26998372115161,1.31818755923396
Friuli Venezia Giulia,2021-10-15,,estimate,1.25814704590384,1.26138179502375,0.0433064462822521,1.19665565336984,1.23205347928866,1.24817497140953,1.26900003624962,1.28732933969408,1.33717439058296
Friuli Venezia Giulia,2021-10-16,,estimate,1.27263843091101,1.27598061890226,0.0442240008328198,1.21019913439519,1.24669395106832,1.26270674292976,1.28344113872426,1.30242524103392,1.35187888393163
Friuli Venezia Giulia,2021-10-17,,estimate,1.28516805180846,1.28868425015524,0.0448566270950634,1.22224468788004,1.25918853921324,1.27507255063767,1.29632707753042,1.31573163658772,1.36575878561186
Friuli Venezia Giulia,2021-10-18,,estimate,1.29625320085049,1.29934238290431,0.0451170599651288,1.23267312599876,1.26919613972736,1.28565240786399,1.30696343335171,1.32647938568084,1.37720463250069
Friuli Venezia Giulia,2021-10-19,,estimate,1.30498489594024,1.30785593463912,0.0450106480881302,1.24101802992795,1.27769865926172,1.29421653892748,1.31587741749151,1.33420311646213,1.38708053931945
Friuli Venezia Giulia,2021-10-20,,estimate,1.31174505163726,1.31417735126526,0.0446206071376351,1.24674461983589,1.2844684657874,1.30053183467526,1.32231480665007,1.33958998836596,1.39299634380182
Friuli Venezia Giulia,2021-10-21,,estimate,1.31628755883084,1.31830724084536,0.0440690930117485,1.25110969626533,1.28858123423182,1.30532348815263,1.32642211878753,1.34466004681148,1.3966318324964
