date,sub_region_1,place_id,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
4/15/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,7736,-35.14285714,-1.142857143,-3.285714286,-26.28571429,-17,9.428571429
4/16/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,7697,-35,-1,-3.142857143,-26.42857143,-16.85714286,9.428571429
4/17/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,7629,-34.71428571,-0.857142857,-2.571428571,-27,-16.71428571,9.428571429
4/18/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,7576,-34.42857143,-0.571428571,-1.285714286,-27.57142857,-16.57142857,9.285714286
4/19/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,7386,-33.85714286,-0.714285714,1.428571429,-27.42857143,-16.42857143,9.142857143
4/20/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,7261,-32.85714286,-0.285714286,9,-26.28571429,-16,8.857142857
4/21/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,7257,-32.57142857,-0.142857143,11.71428571,-26.14285714,-15.85714286,8.714285714
4/22/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,7195,-32.42857143,-0.142857143,12.28571429,-25.85714286,-15.57142857,8.571428571
4/23/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6886,-32.28571429,0.142857143,13.71428571,-25.42857143,-15.42857143,8.428571429
4/24/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6603,-31.85714286,0.428571429,17.42857143,-24.71428571,-15.14285714,8.142857143
4/25/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6580,-30.85714286,0.142857143,23.85714286,-22.42857143,-14.71428571,7.428571429
4/26/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6412,-29.57142857,0.571428571,26,-21.71428571,-14.28571429,7.142857143
4/27/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6257,-29,0.714285714,22,-22,-14.14285714,7
4/28/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6196,-28.28571429,1,17.28571429,-22.28571429,-13.85714286,7
4/29/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6182,-26.71428571,1.714285714,19.85714286,-21.28571429,-13.57142857,6.714285714
4/30/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6202,-24.28571429,4.714285714,24.85714286,-19.57142857,-13.71428571,6.142857143
5/1/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6178,-26,-3.285714286,28.71428571,-19.85714286,-20.14285714,6.142857143
5/2/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6101,-23.14285714,-0.714285714,33.28571429,-17.28571429,-19.71428571,5.571428571
5/3/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6076,-22.14285714,0.428571429,36.85714286,-16.42857143,-20.14285714,5.428571429
5/4/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,6010,-20.85714286,1.142857143,43.71428571,-15.57142857,-20.57142857,5.285714286
5/5/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,5873,-19.85714286,1.428571429,50.57142857,-14.42857143,-20.28571429,4.857142857
5/6/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,5755,-19.28571429,1.142857143,54,-13.85714286,-20.14285714,4.571428571
5/7/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,5666,-20,-1.714285714,51.57142857,-14.42857143,-19.42857143,4.714285714
5/8/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,5588,-16.14285714,5.857142857,52,-12.14285714,-12.42857143,4
5/9/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,5534,-15.14285714,4.428571429,54.85714286,-11.14285714,-12,3.571428571
5/10/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,5518,-15.28571429,3.571428571,55.85714286,-11,-11.28571429,3.428571429
5/11/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,5238,-15.71428571,3.428571429,53.28571429,-10.85714286,-10.42857143,3.428571429
5/12/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,5158,-15.57142857,3.428571429,52.28571429,-10.42857143,-10.42857143,3.428571429
5/13/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,5069,-15.42857143,3.714285714,51.42857143,-10,-10.57142857,3.571428571
5/14/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4803,-15.42857143,3.857142857,49.28571429,-9.571428571,-10.85714286,3.571428571
5/15/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4713,-15.42857143,4,48.42857143,-9.428571429,-10.85714286,3.571428571
5/16/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4745,-17.42857143,4.571428571,34.85714286,-12.71428571,-11.14285714,4.428571429
5/17/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4725,-17.28571429,5,34,-12.14285714,-11.14285714,4.428571429
5/18/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4683,-16.28571429,5.142857143,39.14285714,-11.28571429,-11,4.142857143
5/19/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4610,-16,5.285714286,38.14285714,-11.71428571,-10.85714286,4.142857143
5/20/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4572,-15.28571429,5.571428571,41.42857143,-12,-10.42857143,3.857142857
5/21/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4546,-14.14285714,5.571428571,47.28571429,-11.71428571,-9.857142857,3.571428571
5/22/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4530,-13.42857143,5.857142857,47.71428571,-11.57142857,-9.142857143,3.428571429
5/23/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4508,-11,6,59.57142857,-8.857142857,-8.142857143,2.571428571
5/24/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4501,-11,6,57.28571429,-9.285714286,-8,2.714285714
5/25/2021,Marche,ChIJPX4ilLt_LRMR0WA6TId0Fks,4472,-10.71428571,5.857142857,57.57142857,-9.428571429,-7.857142857,2.571428571
